rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1479513000747065511,,92176,,1479513000,746709108,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.859713077545166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000751711496,,92177,,1479513000,750909090,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.859358787536621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000752102415,,92178,,1479513000,751769065,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.859008312225342,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000756423749,,92179,,1479513000,755899906,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.8586530685424805,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000756845842,,92180,,1479513000,756510972,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.858291149139404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000761288314,,92181,,1479513000,760874986,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.855983734130859,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000762005571,,92182,,1479513000,761538028,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.855602741241455,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000766497646,,92183,,1479513000,766004085,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.855212688446045,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000767175036,,92184,,1479513000,766741991,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.854814052581787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000771396079,,92185,,1479513000,770945072,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.854406356811523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000772023762,,92186,,1479513000,771713972,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.853992938995361,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000776255160,,92187,,1479513000,775898933,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.853573322296143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000776847617,,92188,,1479513000,776482105,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.853148460388184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000781369287,,92189,,1479513000,780920982,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.849702835083008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000782075385,,92190,,1479513000,781622886,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.849266052246094,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000786362028,,92191,,1479513000,785975933,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.848825454711914,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000786896250,,92192,,1479513000,786552906,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.848381996154785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000791318594,,92193,,1479513000,790904998,"""/imu""",,0,0,37.39726638793945,-122.10230255126953,-7.847939968109131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000791847040,,92194,,1479513000,791495084,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.847493648529053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000796275818,,92195,,1479513000,795902013,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.847046852111816,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000796989422,,92196,,1479513000,796478986,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.846600532531738,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000801516291,,92197,,1479513000,800906896,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.84314489364624,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000801891402,,92198,,1479513000,801574945,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.84269905090332,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000806369546,,92199,,1479513000,805957078,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.842254638671875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000807123835,,92200,,1479513000,806751966,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.841810703277588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000813106640,,92201,,1479513000,810916900,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.841370105743408,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000813111953,,92202,,1479513000,811604022,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.8409295082092285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000816446921,,92203,,1479513000,815970897,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.840488910675049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000817216903,,92204,,1479513000,816819906,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.840049743652344,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000821363632,,92205,,1479513000,820988893,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.843291759490967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000821991724,,92206,,1479513000,821605920,"""/imu""",,0,0,37.39727020263672,-122.10230255126953,-7.84287691116333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000826266019,,92207,,1479513000,825932979,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.842461585998535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000826868320,,92208,,1479513000,826529026,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.842045307159424,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000831281247,,92209,,1479513000,830902099,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.839837074279785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000831780536,,92210,,1479513000,831470966,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.83941650390625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000836375978,,92211,,1479513000,835907936,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.83899450302124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000836995874,,92212,,1479513000,836612939,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.8385725021362305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000841368796,,92213,,1479513000,840922117,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.837414741516113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000841901730,,92214,,1479513000,841584920,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.836997032165527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000846543560,,92215,,1479513000,845951080,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.836584091186523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000847122394,,92216,,1479513000,846731901,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.836175441741943,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000851344497,,92217,,1479513000,850918054,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.8357768058776855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000851894220,,92218,,1479513000,851586103,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.835376739501953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000856240318,,92219,,1479513000,855885982,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.8349785804748535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000856801143,,92220,,1479513000,856473922,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.8345818519592285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000861370580,,92221,,1479513000,860905885,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.830304145812988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000861979365,,92222,,1479513000,861610889,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.829904556274414,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000866349594,,92223,,1479513000,865958929,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.829503059387207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000866973007,,92224,,1479513000,866622924,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.829100608825684,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000871788922,,92225,,1479513000,871114015,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.828691005706787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000872304154,,92226,,1479513000,871875047,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.828285217285156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000876430058,,92227,,1479513000,875900983,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.827877521514893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000876899818,,92228,,1479513000,876595020,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.827467918395996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000881265272,,92229,,1479513000,880892038,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.823182582855225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000881966365,,92230,,1479513000,881500005,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.82276725769043,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000886304753,,92231,,1479513000,885931015,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.822351455688477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000887051660,,92232,,1479513000,886524915,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.82193660736084,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000891229475,,92233,,1479513000,890882968,"""/imu""",,0,0,37.39727020263672,-122.10231018066406,-7.821527004241943,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000891859725,,92234,,1479513000,891477108,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.821116924285889,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000896227841,,92235,,1479513000,895900011,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.8207106590271,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000896868679,,92236,,1479513000,896536111,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.820308685302734,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000901456366,,92237,,1479513000,900881052,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.818180561065674,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000902044592,,92238,,1479513000,901701927,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.817786693572998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000906382564,,92239,,1479513000,905978918,"""/imu""",,0,0,37.397274017333984,-122.10231018066406,-7.817396640777588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000907071955,,92240,,1479513000,906639099,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.817009925842285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000911414496,,92241,,1479513000,910912036,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.81662130355835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000911919375,,92242,,1479513000,911603927,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.816239356994629,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000916459507,,92243,,1479513000,915966987,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.815859317779541,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000916963383,,92244,,1479513000,916646957,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.815481185913086,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000921529573,,92245,,1479513000,921001911,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.810158729553223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000921974946,,92246,,1479513000,921633958,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.809777736663818,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000926393411,,92247,,1479513000,925996065,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.809395790100098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000927034270,,92248,,1479513000,926546096,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.809012413024902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000931425873,,92249,,1479513000,930877923,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.808623313903809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000931836148,,92250,,1479513000,931482076,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.8082356452941895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000937056018,,92251,,1479513000,935878038,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.807847023010254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000937082288,,92252,,1479513000,936557054,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.807457447052002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000941372842,,92253,,1479513000,940917968,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.803197383880615,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000942147076,,92254,,1479513000,941709041,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.802804946899414,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000946394481,,92255,,1479513000,945974111,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.8024139404296875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000946960607,,92256,,1479513000,946645021,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.802024841308594,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000951320106,,92257,,1479513000,950927972,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.801642894744873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000951883077,,92258,,1479513000,951572895,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.801260948181152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000956210827,,92259,,1479513000,955889940,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.800883769989014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000956776423,,92260,,1479513000,956459999,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.800512313842773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000961500057,,92261,,1479513000,960912942,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.797372817993164,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000962359730,,92262,,1479513000,961556911,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7970123291015625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000966368643,,92263,,1479513000,965951919,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.796659469604492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000967089771,,92264,,1479513000,966625928,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.796314716339111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000971403202,,92265,,1479513000,970971107,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.79597806930542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000972205424,,92266,,1479513000,971831083,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.795647621154785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000976401777,,92267,,1479513000,975862026,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.795321464538574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000976804334,,92268,,1479513000,976486921,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.794998645782471,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000981256263,,92269,,1479513000,980914115,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7918925285339355,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000981789307,,92270,,1479513000,981498956,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.791566371917725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000986456477,,92271,,1479513000,985959053,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7912373542785645,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000986932726,,92272,,1479513000,986502885,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.790903568267822,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000991265108,,92273,,1479513000,990873098,"""/imu""",,0,0,37.39727783203125,-122.1023178100586,-7.790555000305176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000991848327,,92274,,1479513000,991482973,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.790210723876953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000996197796,,92275,,1479513000,995874881,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.789861679077148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000996712629,,92276,,1479513000,996432065,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.7895097732543945,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
