rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,- wheel_fl,- wheel_fr,- wheel_rl,- wheel_rr,- steer_fl,- steer_fr,position,velocity,effort
1479513000498635847,,54302,,1479513000,498565832,'',,"[1.176483281125547, 2.125022012880708, 3.737874793968884, 1.8182382182928505, 0.0013094781741899834, 0.0013085160371156378]","[27.610000610351562, 27.600000381469727, 27.450000762939453, 27.549999237060547, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000510619008,,54303,,1479513000,510514718,'',,"[1.5066309912776428, 2.4548112710388463, 4.065632740595395, 2.1470715664826163, 0.0013094781741899834, 0.0013085160371156378]","[27.6299991607666, 27.600000381469727, 27.43000030517578, 27.520000457763672, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000516653834,,54304,,1479513000,516566224,'',,"[1.6738340969790169, 2.621832838947313, 4.231625552022168, 2.313609014372776, 0.0013094781741899834, 0.0013085160371156378]","[27.6299991607666, 27.600000381469727, 27.43000030517578, 27.520000457763672, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000518640286,,54305,,1479513000,518540691,'',,"[1.7283293869322163, 2.6763083837785926, 4.286002375009846, 2.3680450689602166, 0.0013094781741899834, 0.0013085160371156378]","[27.600000381469727, 27.59000015258789, 27.540000915527344, 27.56999969482422, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000530844471,,54306,,1479513000,530753701,'',,"[2.06540846759111, 3.0128989328561415, 4.621249508827633, 2.7053684154097826, 0.0013094781741899834, 0.0013085160371156378]","[27.600000381469727, 27.559999465942383, 27.450000762939453, 27.6200008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000536796146,,54307,,1479513000,536706993,'',,"[2.2297193290621107, 3.1769716571967406, 4.784667378769634, 2.869798345445984, 0.0012003182771063263, 0.0011995098145688283]","[27.600000381469727, 27.559999465942383, 27.450000762939453, 27.6200008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000538564310,,54308,,1479513000,538453068,'',,"[2.2779284608778303, 3.2251633278628153, 4.832666980119989, 2.9180423962306197, 0.0012003182771063263, 0.0011995098145688283]","[27.610000610351562, 27.600000381469727, 27.489999771118164, 27.6299991607666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000550861814,,54309,,1479513000,550777415,'',,"[2.618573404435646, 3.565561802345819, 5.17146327632917, 3.2580711318411657, 0.0012003182771063263, 0.0011995098145688283]","[27.639999389648438, 27.6200008392334, 27.489999771118164, 27.59000015258789, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000556757618,,54310,,1479513000,556669247,'',,"[2.781423637319557, 3.7282942071304412, 5.333429736660637, 3.4206267776201877, 0.0012003182771063263, 0.0011995098145688283]","[27.639999389648438, 27.6200008392334, 27.489999771118164, 27.59000015258789, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000558762850,,54311,,1479513000,558690114,'',,"[2.8371995672904564, 3.7841105553664205, 5.388902537352436, 3.476503749399288, 0.0012003182771063263, 0.0011995098145688283]","[27.600000381469727, 27.6200008392334, 27.450000762939453, 27.649999618530273, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000570676137,,54312,,1479513000,570595142,'',,"[3.16542118561733, 4.112927438717517, 5.715933648337902, 3.805082526740696, 0.0012003182771063263, 0.0011995098145688283]","[27.56999969482422, 27.6200008392334, 27.469999313354492, 27.600000381469727, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000576975080,,54313,,1479513000,576895330,'',,"[3.3391173668546656, 4.286938636564845, 5.888999808371906, 3.978967717944027, 0.0012003182771063263, 0.0011995098145688283]","[27.56999969482422, 27.6200008392334, 27.469999313354492, 27.600000381469727, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000578595449,,54314,,1479513000,578495042,'',,"[3.3831894312341824, 4.331106685861232, 5.9328959065062445, 4.023231749106075, 0.0012003182771063263, 0.0011995098145688283]","[27.549999237060547, 27.610000610351562, 27.440000534057617, 27.670000076293945, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000590869353,,54315,,1479513000,590811508,'',,"[3.7223849161502436, 4.6709179846805755, 6.271229219069198, 4.363289382883449, 0.0012003182771063263, 0.0011995098145688283]","[27.540000915527344, 27.59000015258789, 27.469999313354492, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000596803886,,54316,,1479513000,596710161,'',,"[3.8848338251706216, 4.833661821850638, 0.15007990574932872, 4.526151195813702, 0.0012003182771063263, 0.0011995098145688283]","[27.540000915527344, 27.59000015258789, 27.469999313354492, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000598476951,,54317,,1479513000,598407385,'',,"[3.931609317704206, 4.880454287012687, 0.19668567523547376, 4.5731812712998465, 0.0012003182771063263, 0.0011995098145688283]","[27.559999465942383, 27.56999969482422, 27.459999084472656, 27.709999084472656, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000610663795,,54318,,1479513000,610561366,'',,"[4.267059197940582, 5.216025709840888, 0.5304339823681719, 4.906929578432544, 0.0012003182771063263, 0.0011995098145688283]","[27.600000381469727, 27.610000610351562, 27.459999084472656, 27.459999084472656, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000616654641,,54319,,1479513000,616566431,'',,"[4.432798994231332, 5.381825558156089, 0.6953330617703707, 5.071828657834743, 0.0012003182771063263, 0.0011995098145688283]","[27.600000381469727, 27.610000610351562, 27.459999084472656, 27.459999084472656, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000618755311,,54320,,1479513000,618688130,'',,"[4.491294235013841, 5.4402995814629795, 0.7536797842703707, 5.130302681141633, 0.0012003182771063263, 0.0011995098145688283]","[27.56999969482422, 27.559999465942383, 27.5, 27.559999465942383, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000630919877,,54321,,1479513000,630817249,'',,"[4.825572748176193, 5.774699388591467, 1.0868666748719658, 5.46518766413466, 0.0012003182771063263, 0.0011995098145688283]","[27.559999465942383, 27.56999969482422, 27.469999313354492, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000636764374,,54322,,1479513000,636679063,'',,"[4.987124338885647, 5.936309598782583, 1.2478907014269776, 5.627032352252428, 0.0012003182771063263, 0.0011995098145688283]","[27.559999465942383, 27.56999969482422, 27.469999313354492, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000638556179,,54323,,1479513000,638448308,'',,"[5.0357962692405955, 5.9850699900377045, 1.2965272460720296, 5.6758812077822896, 0.0012003182771063263, 0.0011995098145688283]","[27.510000228881836, 27.559999465942383, 27.489999771118164, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000650900508,,54324,,1479513000,650817257,'',,"[5.376189751382651, 0.043391372297525876, 1.6369207282140852, 6.017387897221697, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.610000610351562, 27.520000457763672, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000657007405,,54325,,1479513000,656929077,'',,"[5.54438704058042, 0.21213872622788477, 1.8051180174118544, 6.186135251152056, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.610000610351562, 27.520000457763672, 27.610000610351562, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000658502619,,54326,,1479513000,658427898,'',,"[5.585664572292632, 0.2534612207404809, 1.8464255233713975, 6.227487722770758, 0.0012003182771063263, 0.0011995098145688283]","[27.540000915527344, 27.56999969482422, 27.559999465942383, 27.59000015258789, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000670992945,,54327,,1479513000,670841509,'',,"[5.927659545871799, 0.5962010280271478, 2.1877998258713975, 0.286297389170338, 0.0012003182771063263, 0.0011995098145688283]","[27.549999237060547, 27.610000610351562, 27.5, 27.549999237060547, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000677439198,,54328,,1479513000,677362571,'',,"[6.107314798996623, 0.7762475538272882, 2.3671290308713977, 0.46595264229516253, 0.0012003182771063263, 0.0011995098145688283]","[27.549999237060547, 27.610000610351562, 27.5, 27.549999237060547, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000678497169,,54329,,1479513000,678409748,'',,"[6.136154054535343, 0.8051391674170747, 2.395926398371398, 0.4947918978338817, 0.0012003182771063263, 0.0011995098145688283]","[27.540000915527344, 27.59000015258789, 27.5, 27.540000915527344, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000690926509,,54330,,1479513000,690809207,'',,"[0.19469783077373126, 1.147364240547093, 2.736539528587365, 0.8344130722758526, 0.0012003182771063263, 0.0011995098145688283]","[27.559999465942383, 27.600000381469727, 27.469999313354492, 27.389999389648438, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000696832217,,54331,,1479513000,696724455,'',,"[0.357722062494648, 1.310625087603581, 2.8990313870856865, 0.9964317113854717, 0.0012003182771063263, 0.0011995098145688283]","[27.559999465942383, 27.600000381469727, 27.469999313354492, 27.389999389648438, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000698521603,,54332,,1479513000,698449808,'',,"[0.405169269994648, 1.358175815362143, 2.9463233125524186, 1.0436718750774978, 0.0012003182771063263, 0.0011995098145688283]","[27.5, 27.559999465942383, 27.40999984741211, 27.3799991607666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000710674716,,54333,,1479513000,710550164,'',,"[0.7381710726537514, 1.6916616202598558, 3.2785990772342117, 1.375705650179785, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.559999465942383, 27.459999084472656, 27.440000534057617, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000716850061,,54334,,1479513000,716725550,'',,"[0.9081176982006187, 1.861855255121844, 3.448175171140477, 1.545158245317797, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.559999465942383, 27.459999084472656, 27.440000534057617, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000718522707,,54335,,1479513000,718443119,'',,"[0.9553851978668594, 1.9092086319276835, 3.4952880893346374, 1.592013528817158, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.56999969482422, 27.43000030517578, 27.280000686645508, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000730587409,,54336,,1479513000,730501172,'',,"[1.287222821946598, 2.241407982878119, 3.8250758434844196, 1.92324823644755, 0.0012003182771063263, 0.0011995098145688283]","[27.520000457763672, 27.549999237060547, 27.350000381469727, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000737106244,,54337,,1479513000,736956884,'',,"[1.4648840191417885, 2.4192628435528016, 4.001639569147079, 2.1005866406547646, 0.0010911649517771809, 0.0010904968009420755]","[27.520000457763672, 27.549999237060547, 27.350000381469727, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000738548978,,54338,,1479513000,738451654,'',,"[1.5060200902260399, 2.460354070510676, 4.042685951978576, 2.1416479715283874, 0.0010911649517771809, 0.0010904968009420755]","[27.520000457763672, 27.489999771118164, 27.459999084472656, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000750593810,,54339,,1479513000,750508006,'',,"[1.83769033650552, 2.791180375829463, 4.372186051218749, 2.4731976515283876, 0.0010911649517771809, 0.0010904968009420755]","[27.510000228881836, 27.440000534057617, 27.329999923706055, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000757060362,,54340,,1479513000,756975541,'',,"[2.015612225835821, 2.9686495396834993, 4.548943782275316, 2.6510548640283877, 0.0010911649517771809, 0.0010904968009420755]","[27.510000228881836, 27.440000534057617, 27.329999923706055, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000758509502,,54341,,1479513000,758427170,'',,"[2.055532023335821, 3.0085693371834994, 4.588703899699312, 2.6909020811858926, 0.0010911649517771809, 0.0010904968009420755]","[27.5, 27.5, 27.389999389648438, 27.450000762939453, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000770921952,,54342,,1479513000,770795036,'',,"[2.395772019826601, 3.348933015165059, 4.927212402498839, 3.0310183961858925, 0.0010911649517771809, 0.0010904968009420755]","[27.510000228881836, 27.520000457763672, 27.3700008392334, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000777148367,,54343,,1479513000,777067534,'',,"[2.5683284412422616, 3.521552162996381, 5.098890678022928, 3.2035120911858925, 0.0009820184305716828, 0.000981477228299931]","[27.510000228881836, 27.520000457763672, 27.3700008392334, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000778613079,,54344,,1479513000,778412741,'',,"[2.605335086120155, 3.5585319031184874, 5.135735896931879, 3.2404514741743187, 0.0009820184305716828, 0.000981477228299931]","[27.510000228881836, 27.489999771118164, 27.389999389648438, 27.459999084472656, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000790881072,,54345,,1479513000,790802170,'',,"[2.944681538868248, 3.8992412006184876, 5.473967299179495, 3.581160771674319, 0.0009820184305716828, 0.000981477228299931]","[27.389999389648438, 27.5, 27.299999237060547, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000796989584,,54346,,1479513000,796856220,'',,"[3.110501964673149, 4.065727575618488, 5.639242859560622, 3.7476471466743186, 0.0009820184305716828, 0.000981477228299931]","[27.389999389648438, 27.5, 27.299999237060547, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000798479661,,54347,,1479513000,798405109,'',,"[3.1530189689048576, 4.10827555538495, 5.681604974301476, 3.7902415941743186, 0.0009820184305716828, 0.000981477228299931]","[27.450000762939453, 27.469999313354492, 27.350000381469727, 27.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000810604326,,54348,,1479513000,810503409,'',,"[3.4843913985206414, 4.440615848077707, 6.0128564181481785, 4.122823858405238, 0.0009820184305716828, 0.000981477228299931]","[27.389999389648438, 27.469999313354492, 27.3799991607666, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000817026559,,54349,,1479513000,816914659,'',,"[3.659995532107525, 4.616732881175451, 6.1883964377676435, 4.299069119437819, 0.0009820184305716828, 0.000981477228299931]","[27.389999389648438, 27.469999313354492, 27.3799991607666, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000818736939,,54350,,1479513000,818650227,'',,"[3.707636875031658, 4.664391576866491, 6.23582951107523, 4.346745171206099, 0.0009820184305716828, 0.000981477228299931]","[27.450000762939453, 27.459999084472656, 27.329999923706055, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000830927248,,54351,,1479513000,830836853,'',,"[4.043012828130253, 4.999280053767896, 0.28582656059517575, 4.682121124304694, 0.0009820184305716828, 0.000981477228299931]","[27.520000457763672, 27.479999542236328, 27.34000015258789, 27.520000457763672, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000837153846,,54352,,1479513000,837062472,'',,"[4.214341865860115, 5.170360061038034, 0.45603498500512984, 4.853450162034556, 0.0008728784799120806, 0.0008724508633309928]","[27.520000457763672, 27.479999542236328, 27.34000015258789, 27.520000457763672, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000838511976,,54353,,1479513000,838428677,'',,"[4.251871516272017, 5.207930698538034, 0.4933870299135962, 4.890843194031121, 0.0008728784799120806, 0.0008724508633309928]","[27.469999313354492, 27.5, 27.34000015258789, 27.3700008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000850864862,,54354,,1479513000,850769113,'',,"[4.591110099087515, 5.546922466984529, 0.8316383787905951, 5.229588171646126, 0.0008728784799120806, 0.0008724508633309928]","[27.489999771118164, 27.469999313354492, 27.40999984741211, 27.450000762939453, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000857224150,,54355,,1479513000,857138672,'',,"[4.766209274539638, 5.7218942483409, 1.0062279900086775, 5.404432571055715, 0.0008728784799120806, 0.0008724508633309928]","[27.489999771118164, 27.469999313354492, 27.40999984741211, 27.450000762939453, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000858531773,,54356,,1479513000,858451523,'',,"[4.802260161797687, 5.757866365240087, 1.0421344653594904, 5.4405097159347395, 0.0008728784799120806, 0.0008724508633309928]","[27.459999084472656, 27.399999618530273, 27.350000381469727, 27.479999542236328, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000870865081,,54357,,1479513000,870766495,'',,"[5.140059847515918, 6.095912356035665, 1.3795646934617014, 5.778555706730318, 0.0008728784799120806, 0.0008724508633309928]","[27.43000030517578, 27.450000762939453, 27.399999618530273, 27.450000762939453, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000877550631,,54358,,1479513000,877460932,'',,"[5.323688256468898, 6.279674656793115, 1.5629922647079764, 5.9623180074877675, 0.0008728784799120806, 0.0008724508633309928]","[27.43000030517578, 27.450000762939453, 27.399999618530273, 27.450000762939453, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000878535321,,54359,,1479513000,878430090,'',,"[5.350252877101017, 0.02308304565111463, 1.5895859607455627, 5.988931085280477, 0.0008728784799120806, 0.0008724508633309928]","[27.40999984741211, 27.440000534057617, 27.440000534057617, 27.459999084472656, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000890614812,,54360,,1479513000,890540511,'',,"[5.681957300899403, 0.3556351952236931, 1.9220170264350807, 0.03866124861903497, 0.0008728784799120806, 0.0008724508633309928]","[27.389999389648438, 27.459999084472656, 27.450000762939453, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000897247351,,54361,,1479513000,897140764,'',,"[5.8627382265409285, 0.5368781365609809, 2.103193976320674, 0.22010220207835696, 0.0008728784799120806, 0.0008724508633309928]","[27.389999389648438, 27.459999084472656, 27.450000762939453, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000898539847,,54362,,1479513000,898473424,'',,"[5.899386376540929, 0.5734729789408942, 2.1397088598123046, 0.25671037136329194, 0.0008728784799120806, 0.0008724508633309928]","[27.5, 27.459999084472656, 27.399999618530273, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000910673083,,54363,,1479513000,910582930,'',,"[6.2316712276481026, 0.9063632961092483, 2.4715093195928945, 0.589600688531646, 0.0008728784799120806, 0.0008724508633309928]","[27.440000534057617, 27.489999771118164, 27.399999618530273, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000917198893,,54364,,1479513000,917104643,'',,"[0.12744172867148684, 1.0856451849865467, 2.6502042533050583, 0.7688825774089444, 0.0007637452739058495, 0.0007634178799460818]","[27.440000534057617, 27.489999771118164, 27.399999618530273, 27.489999771118164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000918498223,,54365,,1479513000,918426186,'',,"[0.1636652220998354, 1.121947970289115, 2.6863880995359755, 0.8051325023022473, 0.0007637452739058495, 0.0007634178799460818]","[27.40999984741211, 27.469999313354492, 27.3799991607666, 27.43000030517578, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000930941191,,54366,,1479513000,930860273,'',,"[0.5049809197362909, 1.4635123316413052, 3.0268333911608742, 1.145577793927146, 0.0007637452739058495, 0.0007634178799460818]","[27.450000762939453, 27.469999313354492, 27.3799991607666, 27.3799991607666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000937361048,,54367,,1479513000,937266469,'',,"[0.6808310048238306, 1.6394905313625197, 3.2022350322645807, 1.3209794350308526, 0.0007637452739058495, 0.0007634178799460818]","[27.450000762939453, 27.469999313354492, 27.3799991607666, 27.3799991607666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000938569766,,54368,,1479513000,938455321,'',,"[0.7134649931308528, 1.672136406194093, 3.2347263573338787, 1.3535183152685768, 0.0007637452739058495, 0.0007634178799460818]","[27.450000762939453, 27.459999084472656, 27.329999923706055, 27.3700008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000950894275,,54369,,1479513000,950808840,'',,"[1.0530632276133567, 2.011611102659101, 3.5725951066963724, 1.6921282691735793, 0.0007637452739058495, 0.0007634178799460818]","[27.489999771118164, 27.479999542236328, 27.350000381469727, 27.40999984741211, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000957214526,,54370,,1479513000,957141520,'',,"[1.2271485993639213, 2.1856331461602303, 3.7457939071120983, 1.865707027007289, 0.0007637452739058495, 0.0007634178799460818]","[27.489999771118164, 27.479999542236328, 27.350000381469727, 27.40999984741211, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000958483971,,54371,,1479513000,958406704,'',,"[1.261915855104766, 2.2203877497714974, 3.7803587336059947, 1.9003477638655044, 0.0007637452739058495, 0.0007634178799460818]","[27.479999542236328, 27.469999313354492, 27.31999969482422, 27.3799991607666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000970900861,,54372,,1479513000,970786180,'',,"[1.6022276475113288, 2.560080577822851, 4.119185002115264, 2.2394216039496717, 0.0007637452739058495, 0.0007634178799460818]","[27.489999771118164, 27.440000534057617, 27.3700008392334, 27.389999389648438, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000977752685,,54373,,1479513000,977676070,'',,"[1.7916307220343581, 2.7491391631024493, 4.30776129719749, 2.4281356868444166, 0.0007637452739058495, 0.0007634178799460818]","[27.489999771118164, 27.440000534057617, 27.3700008392334, 27.389999389648438, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000978546488,,54374,,1479513000,978424517,'',,"[1.812220499175664, 2.7696990016785317, 4.32819389972647, 2.4486655882828243, 0.0007637452739058495, 0.0007634178799460818]","[27.510000228881836, 27.469999313354492, 27.299999237060547, 27.43000030517578, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000990652581,,54375,,1479513000,990581855,'',,"[2.145939436550977, 3.103174786728657, 4.660332370176345, 2.7814119395456682, 0.0007637452739058495, 0.0007634178799460818]","[27.450000762939453, 27.43000030517578, 27.31999969482422, 27.3700008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000997319478,,54376,,1479513000,997227038,'',,"[2.3283497149708494, 3.285452158446606, 4.841878767708396, 2.9632906038325277, 0.0007637452739058495, 0.0007634178799460818]","[27.450000762939453, 27.43000030517578, 27.31999969482422, 27.3700008392334, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479513000998508466,,54377,,1479513000,998437913,'',,"[2.3615761256175265, 3.31869067812043, 4.875020417474603, 2.996553339251086, 0.0007637452739058495, 0.0007634178799460818]","[27.440000534057617, 27.450000762939453, 27.3700008392334, 27.469999313354492, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
